0	0	0	0	0	0	
-0.0846264	0.0999667	-0.0125207	2.91243	2.95832	5.73019	
-0.0650964	0.0852219	-0.0086069	2.51348	2.24145	4.53569	
-0.251573	0.434212	-0.0404865	8.50449	11.6804	149.809	
-0.320275	0.372247	-0.0418679	6.76181	13.9148	142.877	
-0.349587	0.352466	-0.0438788	6.18946	14.9273	140.838	
-0.374367	0.34606	-0.0459362	6.04878	15.7987	138.956	
-0.38022	0.340958	-0.04646	5.90764	16.0566	138.229	
-0.372088	0.337938	-0.0458799	5.80269	15.8573	138.362	
-0.35076	0.336783	-0.0442607	5.72828	15.2229	139.313	
-0.316658	0.337397	-0.0416392	5.68225	14.1631	141.057	
-0.269954	0.339761	-0.0380354	5.66447	12.6802	143.584	
-0.21073	0.343874	-0.0334617	5.67509	10.7733	146.884	
-0.139031	0.349751	-0.0279285	5.71485	8.44068	150.953	
-0.154307	0.347907	-0.029081	5.68595	8.93227	150.104	
0.56791	0.417371	0.0263784	6.45245	-14.711	190.39	
0.092512	0.368654	-0.00980249	5.84472	0.635035	164.147	
-0.0823847	0.36081	-0.023644	5.94908	6.28365	154.418	
-0.145668	0.353879	-0.0285076	5.85575	8.3305	150.859	
-0.167942	0.352082	-0.0302897	5.8444	9.05326	149.576	
-0.175251	0.35072	-0.0308705	5.8163	9.29244	149.134	
-0.17719	0.350126	-0.031043	5.80173	9.35778	148.999	
-0.17729	0.349696	-0.0310655	5.78843	9.36327	148.975	
-0.176824	0.349434	-0.031043	5.77921	9.35014	148.989	
-0.17624	0.349251	-0.031009	5.77211	9.33293	149.016	
-0.175685	0.349133	-0.0309758	5.76704	9.3164	149.047	
-0.175196	0.349059	-0.0309465	5.76342	9.30184	149.076	
-0.174776	0.34902	-0.0309215	5.76099	9.28934	149.105	
-0.174414	0.349008	-0.0309004	5.75949	9.27864	149.133	
-0.174101	0.349017	-0.0308825	5.75872	9.26941	149.16	
-0.173826	0.349043	-0.030867	5.75852	9.26135	149.186	
-0.173581	0.349081	-0.0308536	5.75877	9.25422	149.212	
-0.17336	0.34913	-0.0308416	5.75938	9.24779	149.236	
-0.173157	0.349187	-0.0308309	5.76027	9.24192	149.261	
-0.172967	0.349251	-0.0308211	5.76139	9.23648	149.285	
-0.172789	0.349319	-0.0308119	5.76268	9.23138	149.309	
-0.172619	0.349392	-0.0308033	5.76412	9.22653	149.333	
-0.172455	0.349468	-0.0307952	5.76566	9.22187	149.356	
-0.172297	0.349546	-0.0307873	5.7673	9.21736	149.38	
-0.172142	0.349627	-0.0307797	5.76901	9.21297	149.403	
-0.171989	0.349709	-0.0307722	5.77077	9.20866	149.426	
-0.171839	0.349793	-0.0307649	5.77259	9.20442	149.449	
-0.171691	0.349878	-0.0307577	5.77444	9.20023	149.473	
-0.171543	0.349964	-0.0307505	5.77633	9.19606	149.496	
-0.171397	0.35005	-0.0307434	5.77825	9.19193	149.519	
-0.171251	0.350138	-0.0307363	5.78018	9.1878	149.542	
-0.171105	0.350225	-0.0307292	5.78214	9.18369	149.565	
-0.170959	0.350314	-0.0307221	5.78412	9.17958	149.588	
-0.170813	0.350403	-0.030715	5.78611	9.17547	149.611	
-0.170668	0.350492	-0.0307079	5.78811	9.17136	149.634	
-0.170522	0.350582	-0.0307007	5.79013	9.16725	149.657	
-0.170376	0.350672	-0.0306936	5.79216	9.16313	149.68	
-0.17023	0.350763	-0.0306864	5.7942	9.15901	149.703	
-0.170083	0.350853	-0.0306792	5.79625	9.15487	149.726	
-0.169936	0.350944	-0.030672	5.79831	9.15073	149.749	
-0.169789	0.351036	-0.0306647	5.80038	9.14658	149.772	
-0.169642	0.351127	-0.0306574	5.80245	9.14242	149.795	
-0.169494	0.351219	-0.0306501	5.80454	9.13825	149.817	
-0.169347	0.351311	-0.0306428	5.80663	9.13407	149.84	
-0.169198	0.351403	-0.0306354	5.80873	9.12988	149.863	
-0.16905	0.351496	-0.030628	5.81084	9.12568	149.886	
-0.168901	0.351589	-0.0306206	5.81296	9.12147	149.909	
-0.168751	0.351682	-0.0306131	5.81508	9.11725	149.932	
-0.168602	0.351775	-0.0306057	5.81721	9.11302	149.955	
-0.168452	0.351868	-0.0305981	5.81935	9.10878	149.978	
-0.168302	0.351962	-0.0305906	5.8215	9.10453	150	
-0.168151	0.352056	-0.030583	5.82365	9.10027	150.023	
-0.168	0.35215	-0.0305754	5.82581	9.09599	150.046	
-0.167849	0.352244	-0.0305678	5.82798	9.09171	150.069	
-0.167697	0.352339	-0.0305601	5.83015	9.08742	150.092	
-0.167546	0.352434	-0.0305524	5.83233	9.08312	150.114	
-0.167394	0.352529	-0.0305447	5.83452	9.07882	150.137	
-0.167241	0.352624	-0.030537	5.83671	9.0745	150.16	
-0.167088	0.352719	-0.0305292	5.83891	9.07017	150.183	
-0.166935	0.352814	-0.0305214	5.84111	9.06583	150.205	
-0.166782	0.35291	-0.0305136	5.84332	9.06149	150.228	
-0.166628	0.353006	-0.0305057	5.84554	9.05713	150.251	
-0.166475	0.353102	-0.0304978	5.84776	9.05277	150.273	
-0.16632	0.353198	-0.0304899	5.84999	9.0484	150.296	
-0.166166	0.353294	-0.030482	5.85223	9.04402	150.319	
-0.166011	0.353391	-0.0304741	5.85447	9.03963	150.341	
-0.165856	0.353488	-0.0304661	5.85671	9.03524	150.364	
-0.165701	0.353584	-0.0304581	5.85896	9.03083	150.387	
