1.35	-1.1	-0.26073	
1.35	-1.1	-0.26074	
1.35	-1.1	-0.26076	
1.35	-1.1	-0.260784	
1.35011	-1.1	-0.260872	
1.35028	-1.1	-0.261018	
1.35055	-1.1	-0.261223	
1.35089	-1.1	-0.261492	
1.35132	-1.1	-0.261822	
1.35184	-1.10001	-0.262215	
1.35243	-1.10001	-0.262668	
1.3531	-1.10001	-0.263182	
1.35385	-1.10001	-0.263751	
1.35466	-1.10001	-0.264375	
1.35553	-1.10002	-0.265002	
1.35598	-1.09998	-0.265436	
1.35613	-1.09999	-0.265597	
1.35616	-1.09999	-0.265671	
1.35615	-1.1	-0.265706	
1.35613	-1.1	-0.265724	
1.35611	-1.1	-0.265731	
1.35609	-1.1	-0.265733	
1.35607	-1.1	-0.265731	
1.35606	-1.1	-0.265725	
1.35604	-1.1	-0.265718	
1.35603	-1.1	-0.265709	
1.35601	-1.1	-0.265699	
1.356	-1.1	-0.265687	
1.35599	-1.1	-0.265675	
1.35598	-1.1	-0.265663	
1.35597	-1.1	-0.26565	
1.35596	-1.1	-0.265637	
1.35595	-1.1	-0.265624	
1.35594	-1.09999	-0.26561	
1.35593	-1.09999	-0.265597	
1.35592	-1.09999	-0.265583	
1.35591	-1.09999	-0.26557	
1.3559	-1.09999	-0.265556	
1.35589	-1.09999	-0.265543	
1.35588	-1.09999	-0.26553	
1.35587	-1.09999	-0.265516	
1.35586	-1.09999	-0.265503	
1.35585	-1.09999	-0.26549	
1.35584	-1.09999	-0.265477	
1.35584	-1.09999	-0.265464	
1.35583	-1.09999	-0.265451	
1.35582	-1.09999	-0.265438	
1.35581	-1.09999	-0.265425	
1.3558	-1.09999	-0.265412	
1.35579	-1.09999	-0.2654	
1.35578	-1.09999	-0.265387	
1.35578	-1.09999	-0.265375	
1.35577	-1.09999	-0.265362	
1.35576	-1.09999	-0.26535	
1.35575	-1.09999	-0.265338	
1.35574	-1.09999	-0.265326	
1.35574	-1.09999	-0.265314	
1.35573	-1.09999	-0.265302	
1.35572	-1.09999	-0.26529	
1.35571	-1.09999	-0.265278	
1.35571	-1.09999	-0.265267	
1.3557	-1.09998	-0.265255	
1.3557	-1.09998	-0.265248	
1.3557	-1.09998	-0.265244	
1.3557	-1.09998	-0.265241	
1.3557	-1.09998	-0.265239	
1.3557	-1.09998	-0.265238	
1.3557	-1.09998	-0.265237	
1.3557	-1.09998	-0.265236	
1.3557	-1.09998	-0.265236	
1.3557	-1.09998	-0.265236	
1.3557	-1.09998	-0.265236	
1.3557	-1.09998	-0.265236	
1.3557	-1.09998	-0.265237	
1.3557	-1.09998	-0.265237	
1.3557	-1.09998	-0.265238	
1.3557	-1.09998	-0.265239	
1.3557	-1.09998	-0.26524	
1.3557	-1.09998	-0.265241	
1.3557	-1.09998	-0.265242	
1.3557	-1.09998	-0.265244	
1.3557	-1.09998	-0.265245	
1.35571	-1.09998	-0.265246	
1.35571	-1.09998	-0.265248	
1.35571	-1.09998	-0.26525	
1.35571	-1.09998	-0.265251	
1.35571	-1.09998	-0.265253	
1.35571	-1.09997	-0.265255	
1.35572	-1.09997	-0.265257	
1.35572	-1.09997	-0.265259	
1.35572	-1.09997	-0.265261	
1.35572	-1.09997	-0.265263	
1.35573	-1.09997	-0.265266	
1.35573	-1.09997	-0.265268	
1.35573	-1.09997	-0.26527	
1.35574	-1.09997	-0.265273	
1.35574	-1.09997	-0.265276	
1.35574	-1.09997	-0.265278	
1.35575	-1.09997	-0.265281	
1.35575	-1.09997	-0.265284	
1.35575	-1.09997	-0.265287	
1.35576	-1.09997	-0.26529	
1.35576	-1.09997	-0.265293	
1.35577	-1.09997	-0.265296	
1.35577	-1.09997	-0.265299	
1.35577	-1.09997	-0.265303	
1.35578	-1.09997	-0.265306	
1.35578	-1.09997	-0.265309	
1.35579	-1.09997	-0.265313	
1.35579	-1.09997	-0.265317	
1.3558	-1.09997	-0.26532	
1.3558	-1.09997	-0.265324	
1.35581	-1.09997	-0.265328	
1.35582	-1.09997	-0.265332	
1.35582	-1.09997	-0.265336	
1.35583	-1.09997	-0.26534	
1.35583	-1.09997	-0.265344	
1.35584	-1.09996	-0.265349	
1.35585	-1.09996	-0.265353	
1.35585	-1.09996	-0.265358	
1.35586	-1.09996	-0.265362	
1.35586	-1.09996	-0.265367	
1.35587	-1.09996	-0.265371	
1.35588	-1.09996	-0.265376	
1.35589	-1.09996	-0.265381	
1.35589	-1.09996	-0.265386	
1.3559	-1.09996	-0.265391	
1.35591	-1.09996	-0.265396	
1.35591	-1.09996	-0.265401	
1.35592	-1.09996	-0.265406	
1.35593	-1.09996	-0.265412	
1.35594	-1.09996	-0.265417	
1.35595	-1.09996	-0.265422	
1.35595	-1.09996	-0.265428	
1.35596	-1.09996	-0.265434	
1.35597	-1.09996	-0.265439	
1.35598	-1.09996	-0.265445	
1.35599	-1.09996	-0.265451	
1.356	-1.09996	-0.265457	
1.35601	-1.09996	-0.265463	
1.35601	-1.09996	-0.265469	
1.35602	-1.09996	-0.265475	
1.35603	-1.09996	-0.265481	
1.35604	-1.09996	-0.265488	
1.35605	-1.09996	-0.265494	
1.35606	-1.09996	-0.265501	
1.35607	-1.09996	-0.265507	
1.35608	-1.09996	-0.265514	
1.35609	-1.09996	-0.265521	
1.3561	-1.09996	-0.265527	
1.35611	-1.09996	-0.265534	
1.35612	-1.09996	-0.265541	
1.35613	-1.09996	-0.265548	
1.35614	-1.09996	-0.265555	
1.35615	-1.09996	-0.265562	
1.35617	-1.09995	-0.26557	
1.35618	-1.09995	-0.265577	
1.35619	-1.09995	-0.265584	
1.3562	-1.09995	-0.265592	
1.35621	-1.09995	-0.265599	
1.35622	-1.09995	-0.265607	
1.35623	-1.09995	-0.265615	
1.35625	-1.09995	-0.265623	
1.35626	-1.09995	-0.26563	
