0	0	0	0	0	0	
-1.84679e-17	-2.66952e-17	-1.12236e-17	0.00825483	7.13302e-10	-0.00530037	
1.70058e-18	-2.66952e-17	-1.11817e-17	0.0165097	1.4266e-09	-0.0106007	
-0.00341214	-0.0447814	2.98746e-05	0.0191846	-0.000368851	-0.0153413	
-0.0205494	0.0103361	0.0100283	0.0200044	-0.000995607	-0.133517	
-0.0123396	-0.0130299	0.0037293	0.0265909	-0.00055552	-0.227917	
-0.0314157	0.00341379	0.00594139	0.0321795	-0.00143563	-0.332043	
-0.0256409	-0.0153983	0.00434215	0.0399815	-0.00107177	-0.435607	
-0.0245784	0.224693	-0.00325899	0.0330042	-0.000560065	-0.513999	
0.00445878	-0.0539421	-0.0196213	0.0388716	0.000462838	-0.23754	
-0.00106731	-0.0206234	-5.61358e-05	0.0272751	-0.000172714	-0.147548	
-0.000213497	-0.0187709	-0.00226646	0.0195691	-0.000306606	-0.120536	
-0.000439635	-0.0144181	-0.000167579	0.0133714	-0.000433833	-0.111429	
-0.000392242	-0.0111109	-0.000845438	0.00862673	-0.000501389	-0.102947	
-0.00040135	-0.00867668	-0.000238563	0.00495268	-0.000541433	-0.0994492	
-0.00107411	-0.0017944	-0.00489468	0.00371733	-0.00061579	-0.0357362	
-0.00103454	-0.00186406	-0.000287082	0.00305193	-0.000619317	-0.0123528	
-0.00105494	-0.001428	-0.00077919	0.00248815	-0.000614372	-0.00382318	
-0.00104277	-0.00114532	-0.000201114	0.00204646	-0.000603827	-0.000773704	
-0.00103071	-0.000927123	-0.000250857	0.00169972	-0.000592522	0.000252416	
-0.00101701	-0.000760915	-0.00017789	0.0014284	-0.000581458	0.000531383	
-0.00100403	-0.000634818	-0.000182487	0.00121629	-0.000571146	0.000534418	
-0.000991782	-0.000539592	-0.000173148	0.00105048	-0.000561678	0.000435563	
-0.000980384	-0.000468435	-0.000173424	0.000920851	-0.000553039	0.000299095	
-0.000969742	-0.000415984	-0.000172139	0.000819439	-0.00054516	0.000148758	
-0.000959768	-0.000378113	-0.000172054	0.000740038	-0.00053796	-6.67732e-06	
-0.000950366	-0.000351598	-0.0001718	0.000677804	-0.000531352	-0.000163968	
-0.000941451	-0.000333933	-0.0001717	0.000628956	-0.000525257	-0.000321916	
-0.000932948	-0.000323164	-0.000171586	0.000590548	-0.000519601	-0.000480076	
-0.000924793	-0.000317769	-0.000171495	0.000560281	-0.00051432	-0.000638281	
-0.000916932	-0.00031656	-0.000171407	0.000536364	-0.000509357	-0.000796468	
-0.00090932	-0.000318612	-0.000171325	0.000517402	-0.000504663	-0.000954614	
-0.000901919	-0.000323204	-0.000171247	0.000502305	-0.000500196	-0.00111271	
-0.000894698	-0.000329775	-0.000171173	0.000490225	-0.00049592	-0.00127074	
-0.00088763	-0.000337885	-0.000171103	0.0004805	-0.000491807	-0.00142871	
-0.000880695	-0.000347193	-0.000171038	0.000472614	-0.00048783	-0.00158662	
-0.000873875	-0.000357434	-0.000170976	0.000466166	-0.000483968	-0.00174446	
-0.000867155	-0.000368399	-0.000170918	0.000460842	-0.000480206	-0.00190224	
-0.000860523	-0.000379926	-0.000170864	0.000456397	-0.000476527	-0.00205994	
-0.000853971	-0.00039189	-0.000170813	0.000452641	-0.00047292	-0.00221757	
-0.000847489	-0.000404192	-0.000170767	0.000449426	-0.000469376	-0.00237513	
-0.000841071	-0.000416756	-0.000170724	0.000446636	-0.000465886	-0.00253261	
