0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5.22314e-07	4.1175e-07	-0.00980986	-9.59399e-07	1.24905e-06	-1.34118e-07	1.48334e-06	-0.000229389	0.000192105	0.00013201	0.000175902	2.57924e-06	4.72308e-06	-4.1528e-05	3.3895e-05	2.70499e-05	3.56118e-05	1.27852e-06	-2.62199e-06	-8.30793e-05	6.76346e-05	4.71717e-05	6.24885e-05	2.4738e-07	6.48511e-07	-2.86128e-05	1.86346e-05	1.88226e-05	2.32412e-05	3.03172e-07	
4.11752e-06	2.0102e-06	-0.0196211	9.83667e-07	2.15598e-05	-3.32142e-05	-3.79655e-07	-0.000317836	0.000234438	0.000180743	0.000208422	3.25523e-05	4.2838e-06	-7.24658e-05	4.80887e-05	3.38196e-05	5.57464e-05	-2.66253e-06	-6.18278e-06	-0.00011136	7.90437e-05	6.31181e-05	6.02306e-05	1.94511e-05	-2.15435e-06	-0.000108205	6.20375e-05	1.94574e-05	2.42456e-05	4.30825e-06	
0.00270644	0.000413283	-0.0228557	-0.000113174	-0.0354182	-0.00373853	-0.063449	-1.2107	1.12932	0.604231	0.880555	-0.0949514	0.0611464	-1.08236	0.998275	0.532686	0.759437	-0.0193197	-0.0671059	-1.04762	0.715969	0.69315	0.840943	0.0531721	0.0664277	-1.06018	0.723532	0.693326	0.826171	0.120153	
0.0310943	0.00136477	-0.0436211	0.00649644	-0.0255219	-0.0190783	-0.115037	-1.92931	1.6255	0.816718	1.03031	0.0551189	0.0984852	-1.76343	1.49506	0.714229	0.922532	0.0761911	-0.123049	-1.79567	1.06973	0.908311	1.00799	0.161509	0.106215	-1.86542	1.11185	0.905018	1.00815	0.2156	
0.0673366	0.00227313	-0.0712348	0.0102237	-0.0178601	-0.0321305	-0.150214	-2.5342	1.97886	0.878731	1.04066	0.125007	0.131371	-2.32696	1.85205	0.769782	0.942759	0.121841	-0.165784	-2.43145	1.33195	0.957992	1.03196	0.194627	0.137161	-2.537	1.38504	0.95286	1.02954	0.242507	
0.104264	0.00325393	-0.100723	0.0113835	-0.0148838	-0.0461373	-0.171851	-3.12777	2.33307	0.890439	1.03824	0.136512	0.16248	-2.87944	2.20629	0.783374	0.944111	0.124231	-0.198364	-3.04502	1.61872	0.956361	1.03665	0.181675	0.162244	-3.17878	1.67569	0.948943	1.02795	0.223013	
0.139401	0.00433706	-0.130144	0.0118778	-0.0162787	-0.060504	-0.183862	-3.74466	2.73423	0.887398	1.04293	0.123869	0.191921	-3.45641	2.60359	0.784163	0.949429	0.107858	-0.225226	-3.67081	1.9663	0.942358	1.04497	0.151968	0.181306	-3.82922	2.02497	0.932196	1.02988	0.186713	
0.172505	0.00553402	-0.159062	0.0129773	-0.0212146	-0.074306	-0.188823	-4.3884	3.18509	0.88081	1.05135	0.1075	0.220073	-4.06143	3.04835	0.781145	0.957566	0.0887048	-0.249756	-4.31457	2.37284	0.927605	1.05561	0.122409	0.194034	-4.4949	2.43239	0.914448	1.03481	0.150917	
0.204444	0.00685277	-0.187818	0.0152731	-0.0287984	-0.086871	-0.188101	-5.04732	3.66833	0.873238	1.05758	0.0973662	0.247713	-4.68249	3.52525	0.776303	0.963735	0.0749847	-0.274228	-4.96716	2.81854	0.91423	1.06357	0.1011	0.20035	-5.16648	2.87846	0.898008	1.0379	0.12371	
0.236669	0.00829827	-0.217184	0.0189493	-0.0382227	-0.0977661	-0.182384	-5.70188	4.15713	0.864407	1.05718	0.097578	0.275726	-5.29966	4.00928	0.769368	0.963976	0.0703129	-0.300106	-5.61127	3.27498	0.901354	1.06471	0.0913135	0.20038	-5.82623	3.33487	0.882148	1.03508	0.108219	
0.27097	0.00986825	-0.248189	0.0239875	-0.0488013	-0.106718	-0.172135	-6.32819	4.61997	0.853266	1.0473	0.109208	0.30486	-5.88866	4.47041	0.759487	0.955604	0.0758628	-0.328267	-6.2247	3.70939	0.887381	1.05616	0.0939146	0.19446	-6.4516	3.76902	0.865407	1.02353	0.105225	
0.30935	0.0115481	-0.282027	0.0302796	-0.0599613	-0.113561	-0.157916	-6.8996	5.02271	0.838681	1.0261	0.13178	0.335584	-6.42264	4.87577	0.745793	0.93687	0.0915571	-0.359101	-6.78207	4.08649	0.870785	1.03601	0.108635	0.183214	-7.01704	4.14589	0.846362	1.00136	0.114517	
0.353971	0.0133061	-0.320008	0.0376851	-0.0712183	-0.11821	-0.140612	-7.38752	5.32942	0.819663	0.99232	0.164023	0.368004	-6.87309	5.19065	0.727594	0.906627	0.116692	-0.392558	-7.25579	4.36925	0.850345	1.00293	0.134708	0.167657	-7.49494	4.42877	0.823858	0.967216	0.135536	
0.400648	0.0150858	-0.359358	0.0447759	-0.0822468	-0.121733	-0.12003	-7.8496	5.62401	0.80095	0.972371	0.173131	0.403428	-7.29374	5.4888	0.710314	0.888061	0.124045	-0.426651	-7.70399	4.63927	0.830996	0.983173	0.140115	0.150925	-7.94353	4.69993	0.802705	0.947264	0.136597	
0.485647	0.0130212	-0.42435	0.0660037	-0.0787841	-0.0995628	-0.154068	-7.79488	5.03774	0.827815	0.803657	0.442432	0.361311	-7.15518	4.93155	0.717869	0.723139	0.368072	-0.412298	-7.66423	4.07018	0.836924	0.809475	0.460454	0.156345	-7.89279	4.14158	0.821213	0.800093	0.45456	
0.571047	0.0112389	-0.489657	0.0795724	-0.0752991	-0.0844747	-0.176321	-7.73737	4.45457	0.830484	0.746701	0.50079	0.330781	-7.01499	4.37062	0.716495	0.667735	0.422279	-0.392685	-7.62251	3.50415	0.831454	0.750522	0.52674	0.167034	-7.84134	3.58542	0.821	0.74995	0.520067	
0.655292	-0.0134897	-0.519192	0.131261	0.234259	0.124723	0.145876	5.91448	-5.84062	0.0853451	-0.173487	0.218691	0.270651	-6.324	3.67341	0.6295	0.757117	0.301363	0.296754	5.22216	-4.37042	-1.02152	-0.149537	0.370825	-0.445682	5.26391	-4.2843	-1.13934	0.168504	-0.377988	
0.616044	-0.0151419	-0.483678	0.0383911	0.930255	0.540939	0.050198	5.97999	-5.78693	0.108607	-1.01607	0.080945	-0.422254	7.33615	-6.72887	0.406177	0.290193	-0.403263	0.339924	3.14751	-2.70912	-1.4494	-0.296275	0.36712	-0.141119	4.51011	-3.63165	-1.17544	1.01571	-0.140159	
0.536518	-0.0130912	-0.431207	-0.00654469	0.972962	0.480799	0.114794	5.43997	-5.23905	0.147152	-1.03005	0.120581	-0.350642	6.7377	-6.15186	0.442464	0.337457	-0.356481	0.369216	2.47294	-2.08852	-1.40978	-0.341528	0.372825	-0.101618	3.776	-2.97288	-1.14614	1.03046	-0.126036	
0.459846	-0.0116726	-0.379977	-0.0239819	0.991841	0.419081	0.147342	4.91576	-4.71861	0.197475	-1.00992	0.142736	-0.310551	6.08926	-5.54099	0.460469	0.38506	-0.326226	0.368049	1.88769	-1.55262	-1.34072	-0.387501	0.36309	-0.0915685	3.06512	-2.34663	-1.1084	1.01062	-0.12579	
0.388101	-0.00917719	-0.332313	-0.0278114	0.954232	0.34269	0.178894	4.37938	-4.19776	0.237968	-0.931424	0.170831	-0.285857	5.35846	-4.88618	0.458289	0.4112	-0.30373	0.351443	1.46436	-1.1468	-1.2453	-0.412001	0.344962	-0.111557	2.44583	-1.81077	-1.05087	0.931811	-0.146939	
0.321454	-0.00506084	-0.288719	-0.025688	0.854206	0.246425	0.221842	3.823	-3.66756	0.262557	-0.791188	0.213259	-0.267405	4.54044	-4.18848	0.438599	0.410828	-0.283971	0.327451	1.2135	-0.873726	-1.12802	-0.409991	0.322226	-0.157657	1.93187	-1.37467	-0.972955	0.790689	-0.189457	
0.258777	-0.000709284	-0.248051	-0.022267	0.707967	0.149242	0.26808	3.23049	-3.11878	0.273397	-0.61693	0.259738	-0.255312	3.68036	-3.47264	0.408579	0.379106	-0.269617	0.306823	1.06912	-0.688461	-0.995345	-0.376735	0.302949	-0.21163	1.51886	-1.02573	-0.877814	0.615192	-0.238089	
0.199839	0.00187076	-0.211149	-0.0190954	0.509291	0.0836258	0.310804	2.54867	-2.52429	0.268296	-0.428201	0.302817	-0.265495	2.81578	-2.76034	0.371561	0.287629	-0.277397	0.30973	0.997307	-0.570142	-0.853531	-0.283551	0.305726	-0.263237	1.26383	-0.792156	-0.765721	0.424972	-0.283813	
0.143391	0.00326527	-0.176133	-0.0169595	0.281539	0.0388967	0.348508	1.81327	-1.9022	0.253262	-0.234334	0.340567	-0.285771	1.95573	-2.05427	0.330899	0.160049	-0.295751	0.325783	0.961883	-0.489679	-0.704955	-0.154284	0.320183	-0.308749	1.10368	-0.62958	-0.641389	0.229662	-0.323599	
0.089224	0.004159	-0.141925	-0.0157065	0.0437579	0.00344814	0.380489	1.06458	-1.27456	0.23192	-0.0404062	0.37229	-0.305968	1.10909	-1.35884	0.287518	0.0181413	-0.314526	0.344137	0.94436	-0.4318	-0.551591	-0.0109681	0.336059	-0.347194	0.988373	-0.505278	-0.509172	0.0345667	-0.356622	
0.0485101	0.00385746	-0.109217	-0.0132457	-0.0741811	-0.0122889	0.36187	0.557781	-0.820271	0.213432	0.0554312	0.354554	-0.293249	0.554555	-0.863132	0.250478	-0.0524536	-0.300128	0.325972	0.799225	-0.318351	-0.424251	0.059594	0.317636	-0.335507	0.795654	-0.352371	-0.39841	-0.0611999	-0.341244	
0.0194781	0.00301134	-0.0814967	-0.0110824	-0.115093	-0.0164317	0.321981	0.23834	-0.51234	0.199983	0.0883717	0.315666	-0.265848	0.219209	-0.532895	0.222898	-0.0770729	-0.271439	0.293311	0.604208	-0.186967	-0.327822	0.0835341	0.285593	-0.300511	0.584823	-0.200553	-0.313955	-0.0934969	-0.304279	
-0.00142304	0.00201472	-0.0587256	-0.00944752	-0.126	-0.0166902	0.277671	0.023404	-0.291365	0.187119	0.0970172	0.27218	-0.234949	1.14459e-05	-0.297231	0.1981	-0.0835713	-0.239624	0.25825	0.421369	-0.0728716	-0.250548	0.0892099	0.251276	-0.259499	0.397775	-0.0733237	-0.246709	-0.101364	-0.262186	
-0.0164797	0.00100808	-0.0402417	-0.00827436	-0.125478	-0.015781	0.234921	-0.127363	-0.127077	0.173753	0.0964801	0.230048	-0.204861	-0.15083	-0.121555	0.174101	-0.0830965	-0.2089	0.225086	0.267612	0.0163456	-0.186639	0.0879423	0.218763	-0.218954	0.243979	0.0260534	-0.191862	-0.10007	-0.221034	
-0.027263	3.85119e-05	-0.0252857	-0.00746143	-0.120851	-0.0146375	0.195642	-0.23556	-0.00237941	0.159938	0.0926682	0.191212	-0.177109	-0.257657	0.0128873	0.150557	-0.0800999	-0.180719	0.195149	0.143902	0.0823716	-0.132842	0.0842345	0.18934	-0.181124	0.121666	0.100873	-0.146532	-0.0955684	-0.18287	
-0.0348975	-0.00088088	-0.0131725	-0.00692224	-0.114986	-0.0135583	0.160235	-0.313971	0.0933912	0.146038	0.0878761	0.156106	-0.152109	-0.334253	0.11742	0.127631	-0.0763462	-0.155442	0.168659	0.0462844	0.12937	-0.0870734	0.0798599	0.163233	-0.146626	0.0258852	0.155905	-0.108786	-0.0901638	-0.148208	
-0.0402074	-0.00174902	-0.00333284	-0.00659012	-0.108989	-0.0126212	0.128558	-0.370854	0.16743	0.132429	0.0829809	0.124621	-0.129849	-0.389236	0.199529	0.105583	-0.0725221	-0.133016	0.145439	-0.030105	0.161605	-0.0478591	0.0754999	0.140285	-0.115465	-0.0485847	0.195657	-0.0772193	-0.0847296	-0.116993	
-0.0438043	-0.00256882	0.00469086	-0.00641471	-0.103264	-0.0118305	0.1003	-0.411895	0.224869	0.119413	0.0783031	0.0964719	-0.110157	-0.428421	0.264489	0.0846325	-0.0688827	-0.113244	0.125193	-0.0897101	0.182721	-0.0140814	0.0714005	0.12022	-0.0874267	-0.106313	0.22388	-0.0507529	-0.0795789	-0.08898	
-0.0461447	-0.00334429	0.0112611	-0.00635808	-0.0979443	-0.0111692	0.0751139	-0.441176	0.269492	0.107203	0.0739459	0.071331	-0.0928152	-0.455928	0.316174	0.0649309	-0.065511	-0.095884	0.107603	-0.136217	0.195626	0.0151396	0.0676351	0.102741	-0.0622388	-0.151026	0.24354	-0.0285366	-0.074807	-0.0638718	
-0.0475702	-0.00407951	0.0166638	-0.00639157	-0.0930537	-0.0106168	0.0526688	-0.4617	0.304154	0.0959323	0.0699284	0.0488818	-0.0775992	-0.47477	0.3575	0.0465603	-0.0624222	-0.0806977	0.0923711	-0.172561	0.202565	0.0405125	0.0642101	0.0875648	-0.0396224	-0.185668	0.256918	-0.00988612	-0.0704259	-0.0413742	
-0.0483361	-0.00477828	0.0211242	-0.00649345	-0.0885762	-0.0101546	0.0326615	-0.475704	0.331032	0.0856717	0.0662384	0.028833	-0.0642953	-0.487184	0.39069	0.0295478	-0.0596056	-0.0674597	0.0792274	-0.201035	0.20524	0.0626162	0.0611074	0.0744328	-0.0193146	-0.21253	0.265746	0.00575532	-0.0664168	-0.0212132	
-0.048633	-0.00544408	0.0248202	-0.00664722	-0.0844824	-0.00976673	0.014821	-0.484868	0.351801	0.07645	0.062853	0.0109219	-0.0527065	-0.494844	0.417459	0.0138794	-0.0570417	-0.0559638	0.0679316	-0.223418	0.204925	0.0819281	0.0583007	0.0631145	-0.00107474	-0.233386	0.271326	0.0188445	-0.0627511	-0.00314021	
-0.0486028	-0.00608005	0.0278926	-0.00684037	-0.0807392	-0.00944059	-0.0010931	-0.490455	0.367756	0.0682438	0.0597458	-0.00508435	-0.0426528	-0.499007	0.439138	-0.000488209	-0.0547087	-0.0460235	0.0582712	-0.241081	0.202571	0.0988447	0.0557626	0.0534048	0.0153148	-0.249601	0.274628	0.0297589	-0.059398	0.0130686	
-0.0483504	-0.006689	0.0304538	-0.00706327	-0.0773138	-0.00916587	-0.0152948	-0.493415	0.379904	0.0610219	0.0568921	-0.0193947	-0.0339715	-0.500619	0.45676	-0.0136172	-0.0525851	-0.0374709	0.0500586	-0.255082	0.198876	0.113698	0.0534665	0.0451217	0.0300499	-0.262227	0.276375	0.0388126	-0.0563279	0.0276134	
-0.0479531	-0.00727348	0.0325932	-0.00730864	-0.0741759	-0.00893438	-0.0279734	-0.494467	0.389029	0.0547418	0.0542672	-0.0321949	-0.0265157	-0.50039	0.471137	-0.0255818	-0.0506507	-0.0301553	0.0431287	-0.266237	0.194354	0.126767	0.0513853	0.0381042	0.0433063	-0.272074	0.277097	0.0462679	-0.0535133	0.0406734	
-0.0474675	-0.00783578	0.034383	-0.00757089	-0.0712975	-0.00873917	-0.0392972	-0.494147	0.395745	0.0493417	0.0518496	-0.0436501	-0.0201535	-0.498853	0.482905	-0.0364623	-0.0488871	-0.0239418	0.037334	-0.275175	0.189373	0.138291	0.0495034	0.0322087	0.0552416	-0.279765	0.277183	0.052346	-0.0509288	0.0524084	
-0.0469345	-0.00837795	0.0358815	-0.00784592	-0.0686529	-0.00857516	-0.0494154	-0.49286	0.400534	0.0447588	0.0496192	-0.0539072	-0.0147658	-0.496406	0.492566	-0.0463413	-0.0472774	-0.0187091	0.0325458	-0.282384	0.184201	0.148466	0.0477959	0.0273095	0.0659972	-0.285782	0.276912	0.0572337	-0.0485518	0.0629616	
-0.0463831	-0.00890185	0.0371359	-0.00813043	-0.0662192	-0.00843779	-0.0584609	-0.490907	0.403777	0.0409283	0.0475578	-0.0630973	-0.0102461	-0.493347	0.500519	-0.0553008	-0.0458062	-0.014349	0.0286493	-0.288239	0.179023	0.157466	0.0462458	0.0232935	0.0756996	-0.290498	0.276487	0.06109	-0.0463615	0.0724606	
-0.045834	-0.00940917	0.038185	-0.00842195	-0.0639757	-0.00832333	-0.066552	-0.488512	0.405775	0.0377861	0.0456489	-0.0713373	-0.00649887	-0.489894	0.50708	-0.0634206	-0.04446	-0.0107647	0.0255422	-0.293033	0.173966	0.165438	0.0448398	0.0200606	0.0844619	-0.294199	0.276047	0.0640506	-0.0443393	0.0810197	
-0.0453012	-0.00990141	0.0390606	-0.00871868	-0.0619034	-0.00822902	-0.0737938	-0.485841	0.406768	0.0352705	0.0438779	-0.0787313	-0.00343826	-0.48621	0.512504	-0.0707766	-0.043226	-0.00786948	0.0231355	-0.296995	0.169115	0.172512	0.0435576	0.0175222	0.0923855	-0.297111	0.275689	0.0662321	-0.0424687	0.0887407	
-0.044794	-0.0103799	0.0397891	-0.00901902	-0.0599855	-0.00815207	-0.0802802	-0.483017	0.406947	0.0333223	0.0422311	-0.0853723	-0.000987896	-0.482414	0.516995	-0.0774404	-0.0420934	-0.00558606	0.0213485	-0.300299	0.164523	0.178797	0.0423892	0.0155991	0.0995611	-0.299405	0.275478	0.0677351	-0.0407345	0.0957147	
-0.0443183	-0.010846	0.0403925	-0.00932194	-0.058207	-0.00809039	-0.0860947	-0.480129	0.406467	0.0318861	0.0406967	-0.0913431	0.000920851	-0.478591	0.520717	-0.0834786	-0.0410521	-0.00384531	0.0201101	-0.303087	0.16022	0.18439	0.041323	0.014221	0.10607	-0.301218	0.275454	0.0686465	-0.0391233	0.102023	
-0.0438773	-0.0113008	0.040889	-0.00962661	-0.0565542	-0.00804219	-0.0913116	-0.477241	0.405451	0.0309104	0.0392638	-0.0967179	0.00234929	-0.474803	0.523805	-0.0889529	-0.040093	-0.00258551	0.0193572	-0.305466	0.15622	0.189374	0.0403485	0.0133256	0.111984	-0.302655	0.27564	0.0690418	-0.0376229	0.107739	
-0.0434727	-0.0117452	0.0412943	-0.00993239	-0.055015	-0.00800594	-0.0959975	-0.4744	0.404	0.0303476	0.0379227	-0.101562	0.00335217	-0.471093	0.52637	-0.0939201	-0.0392082	-0.00175158	0.0190336	-0.307522	0.152526	0.193823	0.0394565	0.0128571	0.117369	-0.303799	0.276045	0.0689866	-0.0362226	0.112927	
