0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
-3.50134	2.00227	-0.446089	30.3223	143.362	679.621	
1.82905	0.742887	0.119985	14.3118	-55.4115	265.106	
0.471473	0.464783	0.0207428	7.99341	-11.5079	191.363	
-0.0800295	0.436869	-0.0238333	8.27263	6.39404	159.082	
-0.202692	0.407888	-0.033484	7.61921	10.4126	151.169	
-0.181195	0.398076	-0.0321259	7.28315	9.73905	151.482	
-0.205126	0.385587	-0.0341318	6.94873	10.5436	149.459	
0.38626	0.399169	0.0129741	6.22265	-8.86721	180.765	
0.0207687	0.368707	-0.0151474	5.99145	2.93279	160.367	
-0.109255	0.363044	-0.0254729	6.07661	7.13269	153.073	
-0.156189	0.357894	-0.0290992	6.00857	8.65128	150.391	
-0.172445	0.356445	-0.0304107	5.99687	9.17923	149.425	
-0.177635	0.355251	-0.0308278	5.97047	9.34953	149.084	
-0.178906	0.354648	-0.0309454	5.9548	9.39283	148.972	
-0.178863	0.354176	-0.0309544	5.94046	9.39334	148.94	
-0.178439	0.353849	-0.0309325	5.92984	9.38122	148.937	
-0.177954	0.353595	-0.0309035	5.9213	9.3669	148.941	
-0.17751	0.353402	-0.0308764	5.91471	9.35369	148.948	
-0.17713	0.353252	-0.030853	5.90954	9.34238	148.954	
-0.176811	0.353136	-0.0308335	5.90554	9.33293	148.958	
-0.176544	0.353047	-0.0308174	5.90244	9.32507	148.962	
-0.176319	0.352978	-0.0308039	5.90004	9.31849	148.965	
-0.176127	0.352925	-0.0307926	5.8982	9.31293	148.968	
-0.175961	0.352884	-0.0307829	5.8968	9.30817	148.969	
-0.175816	0.352854	-0.0307746	5.89574	9.30402	148.971	
-0.175686	0.352831	-0.0307673	5.89494	9.30036	148.971	
-0.175568	0.352815	-0.0307607	5.89436	9.29707	148.972	
-0.175459	0.352803	-0.0307547	5.89394	9.29406	148.972	
-0.175358	0.352795	-0.0307492	5.89366	9.29128	148.973	
-0.175262	0.35279	-0.030744	5.89347	9.28867	148.973	
-0.175171	0.352787	-0.030739	5.89337	9.28618	148.973	
-0.175082	0.352787	-0.0307343	5.89333	9.2838	148.973	
-0.174996	0.352787	-0.0307297	5.89334	9.28149	148.972	
-0.174912	0.352789	-0.0307252	5.89338	9.27924	148.972	
-0.174829	0.352792	-0.0307207	5.89347	9.27703	148.972	
-0.174747	0.352795	-0.0307163	5.89357	9.27485	148.972	
-0.174666	0.3528	-0.0307119	5.8937	9.27269	148.971	
-0.174585	0.352804	-0.0307076	5.89384	9.27055	148.971	
-0.174504	0.352809	-0.0307032	5.89399	9.26841	148.97	
-0.174424	0.352815	-0.0306988	5.89416	9.26628	148.97	
-0.174343	0.35282	-0.0306945	5.89433	9.26415	148.97	
-0.174263	0.352826	-0.0306901	5.89451	9.26202	148.969	
-0.174182	0.352832	-0.0306856	5.89469	9.25989	148.969	
-0.174101	0.352838	-0.0306812	5.89489	9.25776	148.968	
-0.17402	0.352844	-0.0306767	5.89508	9.25562	148.968	
-0.173939	0.352851	-0.0306722	5.89528	9.25348	148.967	
-0.173857	0.352857	-0.0306676	5.89548	9.25132	148.967	
-0.173775	0.352864	-0.0306631	5.89569	9.24917	148.966	
-0.173693	0.352871	-0.0306584	5.89589	9.247	148.966	
-0.173611	0.352878	-0.0306538	5.8961	9.24483	148.965	
-0.173528	0.352884	-0.0306491	5.89632	9.24265	148.965	
-0.173445	0.352891	-0.0306444	5.89653	9.24046	148.965	
-0.173361	0.352898	-0.0306397	5.89675	9.23826	148.964	
-0.173278	0.352906	-0.0306349	5.89696	9.23606	148.963	
-0.173194	0.352913	-0.0306301	5.89718	9.23385	148.963	
-0.17311	0.35292	-0.0306252	5.8974	9.23163	148.962	
-0.173025	0.352927	-0.0306203	5.89763	9.2294	148.962	
-0.17294	0.352935	-0.0306154	5.89785	9.22716	148.961	
-0.172855	0.352942	-0.0306105	5.89808	9.22492	148.961	
-0.172769	0.35295	-0.0306055	5.89831	9.22267	148.96	
-0.172684	0.352957	-0.0306005	5.89854	9.22041	148.96	
-0.172597	0.352965	-0.0305954	5.89877	9.21814	148.959	
-0.172511	0.352973	-0.0305903	5.899	9.21587	148.959	
-0.172424	0.352981	-0.0305852	5.89923	9.21358	148.958	
-0.172337	0.352988	-0.0305801	5.89947	9.21129	148.958	
-0.17225	0.352996	-0.0305749	5.89971	9.209	148.957	
-0.172163	0.353004	-0.0305697	5.89995	9.20669	148.956	
-0.172075	0.353012	-0.0305644	5.90019	9.20438	148.956	
-0.171987	0.35302	-0.0305592	5.90043	9.20206	148.955	
-0.171898	0.353029	-0.0305539	5.90068	9.19973	148.955	
-0.17181	0.353036	-0.0305485	5.90091	9.1974	148.954	
-0.171721	0.353045	-0.0305432	5.90116	9.19506	148.953	
-0.171631	0.353053	-0.0305378	5.90141	9.19271	148.953	
-0.171542	0.353062	-0.0305324	5.90166	9.19036	148.952	
-0.171452	0.35307	-0.0305269	5.90191	9.188	148.952	
-0.171362	0.353079	-0.0305214	5.90216	9.18563	148.951	
-0.171272	0.353087	-0.0305159	5.90242	9.18325	148.95	
-0.171181	0.353096	-0.0305104	5.90267	9.18087	148.95	
-0.171091	0.353104	-0.0305048	5.90293	9.17849	148.949	
-0.170999	0.353113	-0.0304992	5.90319	9.17609	148.948	
-0.170908	0.353122	-0.0304936	5.90345	9.17369	148.948	
-0.170817	0.353131	-0.030488	5.90371	9.17129	148.947	
-0.170725	0.35314	-0.0304823	5.90397	9.16887	148.946	
-0.170633	0.353149	-0.0304766	5.90424	9.16646	148.946	
-0.170541	0.353158	-0.0304709	5.9045	9.16403	148.945	
-0.170448	0.353167	-0.0304651	5.90477	9.1616	148.944	
-0.170355	0.353176	-0.0304594	5.90504	9.15916	148.944	
-0.170263	0.353185	-0.0304536	5.9053	9.15672	148.943	
-0.170169	0.353194	-0.0304477	5.90558	9.15428	148.942	
-0.170076	0.353204	-0.0304419	5.90585	9.15182	148.942	
-0.169982	0.353213	-0.030436	5.90612	9.14936	148.941	
-0.169889	0.353223	-0.0304301	5.9064	9.1469	148.94	
-0.169795	0.353232	-0.0304242	5.90667	9.14443	148.94	
-0.1697	0.353242	-0.0304182	5.90695	9.14196	148.939	
-0.169606	0.353251	-0.0304123	5.90723	9.13948	148.938	
-0.169511	0.353261	-0.0304063	5.90751	9.13699	148.937	
-0.169416	0.35327	-0.0304003	5.90779	9.1345	148.937	
-0.169321	0.35328	-0.0303942	5.90807	9.13201	148.936	
-0.169226	0.35329	-0.0303882	5.90836	9.12951	148.935	
-0.169131	0.3533	-0.0303821	5.90864	9.127	148.934	
-0.169035	0.35331	-0.030376	5.90893	9.12449	148.934	
-0.168939	0.35332	-0.0303699	5.90922	9.12198	148.933	
-0.168843	0.35333	-0.0303637	5.90951	9.11946	148.932	
-0.168747	0.35334	-0.0303576	5.9098	9.11694	148.931	
-0.168651	0.35335	-0.0303514	5.91009	9.11441	148.931	
-0.168554	0.35336	-0.0303452	5.91038	9.11188	148.93	
-0.168457	0.35337	-0.030339	5.91068	9.10934	148.929	
-0.168361	0.353381	-0.0303327	5.91097	9.1068	148.928	
-0.168264	0.353391	-0.0303265	5.91127	9.10426	148.928	
-0.168166	0.353401	-0.0303202	5.91157	9.10171	148.927	
-0.168069	0.353412	-0.0303139	5.91187	9.09916	148.926	
-0.167971	0.353422	-0.0303076	5.91217	9.09661	148.925	
-0.167874	0.353433	-0.0303012	5.91247	9.09405	148.924	
-0.167776	0.353443	-0.0302949	5.91278	9.09148	148.924	
-0.167678	0.353454	-0.0302885	5.91308	9.08892	148.923	
-0.16758	0.353465	-0.0302821	5.91339	9.08635	148.922	
-0.167482	0.353475	-0.0302757	5.91369	9.08378	148.921	
