0.877583	-0.479426	0	0	
0.877583	-0.479426	2.40125e-08	-1.65444e-08	
0.877582	-0.479426	-2.10015e-07	2.1797e-07	
0.877594	-0.479404	4.81842e-08	2.06799e-07	
0.877594	-0.479404	-4.68484e-06	4.59516e-06	
0.877546	-0.479493	-1.45089e-05	1.18752e-05	
0.877531	-0.479521	-1.91934e-05	1.27466e-05	
0.877528	-0.479525	-2.19595e-05	1.15625e-05	
0.87753	-0.479521	-2.40535e-05	9.69695e-06	
0.877534	-0.479515	-2.59063e-05	7.62581e-06	
0.877538	-0.479508	-2.76215e-05	5.56117e-06	
0.877541	-0.479501	-2.91695e-05	3.64572e-06	
0.877545	-0.479494	-3.04628e-05	2.0109e-06	
0.877549	-0.479487	-3.13863e-05	7.9244e-07	
0.877552	-0.479481	-3.19865e-05	-6.64106e-08	
0.877556	-0.479475	-3.23302e-05	-6.39879e-07	
0.877559	-0.479469	-3.24783e-05	-9.92652e-07	
0.877562	-0.479463	-3.24802e-05	-1.17658e-06	
0.877565	-0.479458	-3.23744e-05	-1.23231e-06	
0.877568	-0.479453	-3.21905e-05	-1.19153e-06	
0.87757	-0.479448	-3.19512e-05	-1.07885e-06	
0.877573	-0.479443	-3.16733e-05	-9.13386e-07	
0.877575	-0.479439	-3.13791e-05	-7.03945e-07	
0.877577	-0.479435	-3.10521e-05	-4.69797e-07	
0.877579	-0.479431	-3.0721e-05	-2.20551e-07	
0.877581	-0.479428	-3.03876e-05	3.93563e-08	
0.877583	-0.479424	-3.00549e-05	3.05243e-07	
0.877585	-0.479421	-2.97258e-05	5.73649e-07	
0.877587	-0.479418	-2.97946e-05	1.09671e-06	
0.877589	-0.479413	-3.06892e-05	2.51603e-06	
0.877593	-0.479407	-3.23649e-05	5.62799e-06	
0.877597	-0.479398	-3.45405e-05	1.12128e-05	
0.877604	-0.479386	-3.77498e-05	2.06093e-05	
0.877601	-0.479393	-2.41569e-05	2.39687e-05	
0.877593	-0.479406	-1.13784e-05	1.88044e-05	
0.877598	-0.479398	-1.66647e-05	1.51453e-05	
0.8776	-0.479394	-1.84614e-05	1.44944e-05	
0.877601	-0.479391	-1.92481e-05	1.4553e-05	
0.877605	-0.479385	-2.25545e-05	1.6712e-05	
0.877614	-0.479369	-3.19033e-05	2.57906e-05	
0.87761	-0.479375	-1.77648e-05	2.87235e-05	
