0.620545	-0.339005	-0.339005	-0.620544	
0.620542	-0.339011	-0.339011	-0.620541	
0.620541	-0.339012	-0.339013	-0.62054	
0.620539	-0.339014	-0.339015	-0.620539	
0.620541	-0.339012	-0.339013	-0.620541	
0.620542	-0.33901	-0.339011	-0.620541	
0.620543	-0.339009	-0.33901	-0.620541	
0.620544	-0.339008	-0.339009	-0.620541	
0.620544	-0.339007	-0.339009	-0.620541	
0.620545	-0.339007	-0.339008	-0.620541	
0.620545	-0.339007	-0.339008	-0.620541	
0.620545	-0.339006	-0.339008	-0.620541	
0.620546	-0.339006	-0.339008	-0.620541	
0.620546	-0.339006	-0.339008	-0.620542	
0.620546	-0.339005	-0.339008	-0.620542	
0.620546	-0.339005	-0.339008	-0.620542	
0.620546	-0.339004	-0.339008	-0.620542	
0.620546	-0.339004	-0.339008	-0.620542	
0.620546	-0.339003	-0.339008	-0.620542	
0.620546	-0.339003	-0.339008	-0.620543	
0.620546	-0.339003	-0.339008	-0.620543	
0.620546	-0.339002	-0.339008	-0.620543	
0.620546	-0.339002	-0.339008	-0.620543	
0.620547	-0.339001	-0.339008	-0.620543	
0.620547	-0.339001	-0.339008	-0.620543	
0.620547	-0.339	-0.339008	-0.620544	
0.620547	-0.339	-0.339008	-0.620544	
0.620547	-0.339	-0.339008	-0.620544	
0.620547	-0.338999	-0.339008	-0.620544	
0.620547	-0.338999	-0.339008	-0.620544	
0.620547	-0.338999	-0.339008	-0.620544	
0.620547	-0.338998	-0.339008	-0.620544	
0.620547	-0.338998	-0.339008	-0.620545	
0.620547	-0.338997	-0.339008	-0.620545	
0.620547	-0.338997	-0.339008	-0.620545	
0.620547	-0.338997	-0.339007	-0.620545	
0.620547	-0.338996	-0.339007	-0.620545	
0.620547	-0.338996	-0.339007	-0.620545	
0.620547	-0.338996	-0.339007	-0.620545	
0.620548	-0.338995	-0.339007	-0.620546	
0.620548	-0.338995	-0.339007	-0.620546	
0.620548	-0.338995	-0.339007	-0.620546	
0.620548	-0.338994	-0.339007	-0.620546	
0.620548	-0.338994	-0.339007	-0.620546	
0.620548	-0.338994	-0.339007	-0.620546	
0.620548	-0.338993	-0.339007	-0.620546	
0.620548	-0.338993	-0.339007	-0.620546	
0.620548	-0.338993	-0.339008	-0.620547	
0.620548	-0.338993	-0.339008	-0.620547	
0.620548	-0.338992	-0.339008	-0.620547	
0.620548	-0.338992	-0.339008	-0.620547	
0.620548	-0.338992	-0.339008	-0.620547	
0.620548	-0.338991	-0.339008	-0.620547	
0.620548	-0.338991	-0.339008	-0.620547	
0.620548	-0.338991	-0.339008	-0.620547	
0.620548	-0.33899	-0.339008	-0.620547	
0.620548	-0.33899	-0.339008	-0.620548	
0.620548	-0.33899	-0.339008	-0.620548	
0.620548	-0.33899	-0.339008	-0.620548	
0.620548	-0.338989	-0.339008	-0.620548	
0.620549	-0.338989	-0.339008	-0.620548	
0.620549	-0.338989	-0.339008	-0.620548	
0.620548	-0.338987	-0.339008	-0.62055	
0.620548	-0.338986	-0.339008	-0.62055	
0.620548	-0.338985	-0.339008	-0.62055	
0.620549	-0.338984	-0.339009	-0.62055	
0.620549	-0.338983	-0.339009	-0.62055	
0.620549	-0.338982	-0.33901	-0.62055	
0.62055	-0.338981	-0.33901	-0.620549	
0.62055	-0.33898	-0.339011	-0.620549	
0.620551	-0.338979	-0.339012	-0.620548	
0.620551	-0.338978	-0.339014	-0.620548	
0.620552	-0.338977	-0.339015	-0.620547	
0.620553	-0.338976	-0.339017	-0.620546	
0.620553	-0.338974	-0.339018	-0.620545	
0.620554	-0.338973	-0.33902	-0.620544	
0.620555	-0.338972	-0.339022	-0.620543	
0.620555	-0.338971	-0.339024	-0.620542	
0.620556	-0.338969	-0.339026	-0.620541	
0.620557	-0.338968	-0.339029	-0.62054	
0.620558	-0.338966	-0.339031	-0.620538	
0.620558	-0.338965	-0.339034	-0.620537	
0.620559	-0.338963	-0.339036	-0.620536	
0.62056	-0.338962	-0.339039	-0.620534	
0.620561	-0.33896	-0.339042	-0.620532	
0.620562	-0.338958	-0.339045	-0.62053	
0.620563	-0.338957	-0.339049	-0.620529	
0.620564	-0.338955	-0.339052	-0.620527	
0.620565	-0.338953	-0.339056	-0.620525	
0.620566	-0.338951	-0.339059	-0.620523	
0.620567	-0.338949	-0.339063	-0.620521	
0.620569	-0.338947	-0.339067	-0.620518	
0.62057	-0.338945	-0.339071	-0.620516	
0.620571	-0.338943	-0.339075	-0.620514	
0.620572	-0.338941	-0.33908	-0.620511	
0.620574	-0.338939	-0.339084	-0.620509	
0.620575	-0.338937	-0.339089	-0.620506	
0.620576	-0.338934	-0.339093	-0.620503	
0.620578	-0.338932	-0.339098	-0.6205	
0.620579	-0.33893	-0.339103	-0.620498	
0.620581	-0.338927	-0.339108	-0.620495	
0.620582	-0.338925	-0.339113	-0.620492	
0.620584	-0.338922	-0.339119	-0.620489	
0.620585	-0.33892	-0.339124	-0.620485	
0.620587	-0.338917	-0.33913	-0.620482	
0.620589	-0.338914	-0.339135	-0.620479	
0.62059	-0.338912	-0.339141	-0.620476	
0.620592	-0.338909	-0.339147	-0.620472	
0.620594	-0.338906	-0.339153	-0.620468	
0.620595	-0.338903	-0.33916	-0.620465	
0.620597	-0.3389	-0.339166	-0.620461	
0.620599	-0.338897	-0.339173	-0.620457	
0.620601	-0.338894	-0.339179	-0.620454	
0.620603	-0.338891	-0.339186	-0.62045	
0.620605	-0.338888	-0.339193	-0.620446	
0.620607	-0.338885	-0.3392	-0.620441	
0.620609	-0.338882	-0.339207	-0.620437	
0.620611	-0.338878	-0.339214	-0.620433	
0.620613	-0.338875	-0.339222	-0.620429	
0.620615	-0.338872	-0.339229	-0.620424	
0.620617	-0.338868	-0.339237	-0.62042	
0.620619	-0.338865	-0.339245	-0.620415	
0.620622	-0.338862	-0.339253	-0.620411	
0.620624	-0.338858	-0.339261	-0.620406	
0.620626	-0.338854	-0.339269	-0.620401	
0.620628	-0.338851	-0.339277	-0.620396	
0.620631	-0.338847	-0.339286	-0.620391	
0.620633	-0.338843	-0.339294	-0.620386	
0.620635	-0.33884	-0.339303	-0.620381	
0.620638	-0.338836	-0.339312	-0.620376	
0.62064	-0.338832	-0.339321	-0.620371	
0.620643	-0.338828	-0.33933	-0.620366	
0.620645	-0.338824	-0.339339	-0.62036	
0.620648	-0.33882	-0.339348	-0.620355	
0.620651	-0.338816	-0.339358	-0.620349	
0.620653	-0.338812	-0.339367	-0.620343	
0.620656	-0.338808	-0.339377	-0.620338	
0.620659	-0.338803	-0.339387	-0.620332	
0.620661	-0.338799	-0.339397	-0.620326	
