0.5	-1.7	-0.37854	
0.5	-1.7	-0.37855	
0.5	-1.7	-0.378571	
0.500001	-1.70001	-0.378596	
0.500002	-1.70004	-0.378643	
0.500003	-1.70011	-0.378708	
0.500004	-1.70013	-0.378743	
0.500004	-1.7001	-0.378744	
0.500005	-1.70002	-0.378711	
0.500005	-1.69989	-0.378644	
0.500005	-1.69971	-0.378543	
0.500005	-1.69949	-0.378412	
0.500006	-1.69923	-0.378256	
0.500006	-1.69895	-0.378081	
0.500006	-1.69864	-0.377893	
0.500007	-1.69841	-0.377752	
0.500009	-1.69824	-0.377645	
0.500011	-1.69811	-0.377567	
0.500013	-1.69801	-0.377508	
0.500016	-1.69794	-0.377466	
0.500019	-1.69788	-0.377436	
0.500022	-1.69785	-0.377415	
0.500026	-1.69782	-0.377401	
0.50003	-1.6978	-0.377391	
0.500035	-1.69779	-0.377386	
0.50004	-1.69778	-0.377384	
0.500045	-1.69777	-0.377383	
0.50005	-1.69777	-0.377384	
0.500056	-1.69777	-0.377385	
0.500062	-1.69777	-0.377388	
0.500069	-1.69777	-0.377391	
0.500076	-1.69777	-0.377393	
0.500083	-1.69777	-0.377396	
0.50009	-1.69777	-0.377399	
0.500098	-1.69777	-0.377401	
0.500106	-1.69777	-0.377404	
0.500114	-1.69777	-0.377405	
0.500123	-1.69777	-0.377407	
0.500132	-1.69777	-0.377408	
0.500141	-1.69776	-0.377409	
0.500151	-1.69776	-0.377409	
0.50016	-1.69776	-0.37741	
0.50017	-1.69775	-0.37741	
0.500178	-1.69775	-0.377411	
0.500185	-1.69774	-0.377411	
0.500193	-1.69774	-0.377414	
0.500204	-1.69774	-0.377417	
0.500216	-1.69774	-0.37742	
0.500229	-1.69773	-0.377422	
0.500243	-1.69773	-0.377423	
0.500257	-1.69772	-0.377423	
0.500271	-1.69771	-0.377422	
0.500285	-1.69769	-0.377419	
0.5003	-1.69768	-0.377416	
0.500314	-1.69767	-0.377413	
0.50033	-1.69766	-0.377408	
0.500345	-1.69764	-0.377403	
0.500361	-1.69763	-0.377397	
0.500376	-1.69761	-0.377391	
0.500393	-1.69759	-0.377384	
0.500409	-1.69757	-0.377377	
0.500426	-1.69756	-0.377369	
0.500443	-1.69754	-0.377361	
0.50046	-1.69752	-0.377352	
0.500478	-1.6975	-0.377343	
0.500496	-1.69748	-0.377334	
0.500514	-1.69745	-0.377324	
0.500533	-1.69743	-0.377313	
0.500551	-1.69741	-0.377302	
0.500571	-1.69739	-0.377291	
0.50059	-1.69736	-0.37728	
0.50061	-1.69734	-0.377268	
0.50063	-1.69731	-0.377255	
0.50065	-1.69728	-0.377242	
0.500671	-1.69726	-0.377229	
0.500692	-1.69723	-0.377216	
0.500713	-1.6972	-0.377202	
0.500735	-1.69717	-0.377188	
0.500757	-1.69714	-0.377173	
0.500779	-1.69711	-0.377158	
0.500801	-1.69708	-0.377143	
0.500824	-1.69705	-0.377127	
0.500847	-1.69702	-0.377111	
0.500871	-1.69699	-0.377095	
0.500895	-1.69696	-0.377079	
0.500919	-1.69692	-0.377062	
0.500943	-1.69689	-0.377044	
0.500968	-1.69685	-0.377027	
0.500994	-1.69682	-0.37701	
0.501021	-1.69678	-0.376993	
0.501049	-1.69674	-0.376976	
0.501076	-1.69671	-0.376958	
0.501103	-1.69667	-0.376939	
0.501132	-1.69663	-0.37692	
0.501161	-1.69659	-0.3769	
0.501191	-1.69656	-0.376879	
0.501218	-1.69652	-0.376858	
0.501246	-1.69648	-0.376837	
0.501273	-1.69644	-0.376817	
0.501302	-1.6964	-0.376795	
0.501331	-1.69636	-0.376773	
0.501361	-1.69631	-0.376751	
0.501394	-1.69627	-0.376731	
0.501425	-1.69623	-0.376707	
0.501455	-1.69619	-0.376685	
0.501485	-1.69614	-0.376662	
0.501515	-1.6961	-0.376637	
0.501544	-1.69606	-0.376612	
0.501576	-1.69601	-0.376589	
0.501606	-1.69597	-0.376565	
0.501636	-1.69592	-0.37654	
0.501666	-1.69587	-0.376516	
0.501695	-1.69583	-0.376492	
0.501726	-1.69578	-0.376466	
0.501759	-1.69573	-0.376443	
0.501799	-1.69568	-0.376428	
0.501834	-1.69564	-0.376408	
0.501869	-1.69559	-0.376387	
0.501904	-1.69553	-0.376367	
0.501934	-1.69549	-0.376351	
0.501969	-1.69544	-0.376333	
0.502005	-1.69539	-0.376313	
0.502043	-1.69534	-0.376291	
0.50208	-1.69529	-0.376269	
0.502118	-1.69523	-0.376246	
0.502156	-1.69518	-0.376222	
0.502194	-1.69512	-0.376199	
0.502232	-1.69506	-0.376175	
0.50227	-1.69501	-0.37615	
0.502308	-1.69495	-0.376126	
0.502347	-1.69489	-0.376101	
0.502385	-1.69483	-0.376076	
0.502424	-1.69477	-0.376051	
0.502463	-1.69471	-0.376026	
0.502502	-1.69465	-0.376001	
0.502541	-1.69459	-0.375976	
0.50258	-1.69453	-0.375951	
0.50262	-1.69447	-0.375926	
0.50266	-1.6944	-0.375901	
0.5027	-1.69434	-0.375877	
0.50274	-1.69428	-0.375852	
0.50278	-1.69422	-0.375827	
0.50282	-1.69415	-0.375801	
0.50286	-1.69409	-0.375776	
0.502901	-1.69402	-0.37575	
0.502943	-1.69396	-0.375724	
0.502985	-1.69389	-0.375698	
0.503027	-1.69383	-0.375672	
0.503069	-1.69376	-0.375647	
0.503112	-1.6937	-0.375621	
0.503155	-1.69363	-0.375596	
0.503199	-1.69356	-0.37557	
0.503242	-1.6935	-0.375545	
0.503286	-1.69343	-0.37552	
0.503331	-1.69336	-0.375495	
0.503376	-1.69329	-0.375471	
0.503421	-1.69322	-0.375446	
0.503467	-1.69315	-0.375422	
0.503513	-1.69308	-0.375398	
0.503559	-1.69301	-0.375374	
0.503606	-1.69294	-0.37535	
0.503653	-1.69287	-0.375326	
0.503701	-1.6928	-0.375303	
0.503749	-1.69273	-0.37528	
0.503798	-1.69265	-0.375257	
0.503847	-1.69258	-0.375234	
0.503896	-1.6925	-0.375211	
0.503946	-1.69243	-0.375188	
0.503997	-1.69235	-0.375165	
0.504047	-1.69227	-0.375142	
0.504099	-1.6922	-0.375119	
0.50415	-1.69212	-0.375096	
0.504202	-1.69204	-0.375073	
0.504255	-1.69196	-0.375049	
0.504308	-1.69187	-0.375026	
0.504361	-1.69179	-0.375002	
0.504415	-1.69171	-0.374978	
0.504469	-1.69162	-0.374953	
0.504524	-1.69154	-0.374928	
0.504579	-1.69145	-0.374903	
0.504634	-1.69136	-0.374877	
0.50469	-1.69127	-0.374851	
0.504746	-1.69118	-0.374824	
0.504803	-1.69109	-0.374797	
0.50486	-1.691	-0.374768	
0.504917	-1.69091	-0.37474	
0.504975	-1.69081	-0.37471	
0.505033	-1.69072	-0.37468	
0.505091	-1.69062	-0.374648	
0.50515	-1.69052	-0.374616	
0.505209	-1.69042	-0.374583	
0.505269	-1.69032	-0.374549	
0.505329	-1.69022	-0.374514	
0.505389	-1.69012	-0.374478	
0.50545	-1.69001	-0.37444	
0.50551	-1.68991	-0.374402	
0.505571	-1.6898	-0.374362	
0.50563	-1.68969	-0.374323	
0.505693	-1.68958	-0.374281	
0.505755	-1.68947	-0.374238	
0.505817	-1.68936	-0.374194	
0.505881	-1.68925	-0.374147	
0.505942	-1.68914	-0.374098	
0.505998	-1.68903	-0.374052	
0.506061	-1.68893	-0.374007	
0.506126	-1.68882	-0.373959	
0.506192	-1.6887	-0.37391	
0.506258	-1.68859	-0.373858	
0.506324	-1.68847	-0.373803	
0.50639	-1.68835	-0.373747	
0.506456	-1.68823	-0.373688	
0.506522	-1.68811	-0.373627	
0.506588	-1.68798	-0.373564	
0.506654	-1.68786	-0.373499	
0.50672	-1.68773	-0.373431	
0.506787	-1.6876	-0.373361	
0.506853	-1.68747	-0.373289	
0.506919	-1.68734	-0.373214	
0.506986	-1.68721	-0.373137	
0.507052	-1.68708	-0.373058	
0.507119	-1.68695	-0.372976	
0.507185	-1.68681	-0.372892	
0.507252	-1.68668	-0.372805	
0.507319	-1.68654	-0.372715	
0.507385	-1.6864	-0.372623	
0.507452	-1.68627	-0.372528	
0.507519	-1.68613	-0.372431	
0.507585	-1.68599	-0.37233	
0.507652	-1.68585	-0.372227	
0.507718	-1.68571	-0.372121	
0.507785	-1.68557	-0.372013	
0.507851	-1.68542	-0.371901	
0.507917	-1.68528	-0.371786	
0.507983	-1.68514	-0.371668	
0.508049	-1.68499	-0.371548	
0.508115	-1.68485	-0.371424	
0.50818	-1.68471	-0.371297	
0.508245	-1.68456	-0.371167	
0.50831	-1.68442	-0.371033	
0.508374	-1.68427	-0.370896	
0.508438	-1.68412	-0.370756	
0.508502	-1.68398	-0.370613	
0.508565	-1.68383	-0.370466	
0.508628	-1.68369	-0.370315	
0.50869	-1.68354	-0.370161	
0.508752	-1.6834	-0.370004	
0.508813	-1.68325	-0.369843	
0.508873	-1.68311	-0.369678	
0.508933	-1.68296	-0.369509	
0.508991	-1.68282	-0.369337	
0.509049	-1.68268	-0.369161	
0.509106	-1.68253	-0.368981	
0.509163	-1.68239	-0.368797	
0.509218	-1.68225	-0.368609	
0.509272	-1.68211	-0.368417	
0.509325	-1.68197	-0.36822	
0.509376	-1.68183	-0.36802	
0.509427	-1.6817	-0.367815	
0.509476	-1.68156	-0.367606	
0.509523	-1.68143	-0.367393	
0.50957	-1.68129	-0.367175	
0.509614	-1.68116	-0.366952	
0.509657	-1.68103	-0.366725	
0.509698	-1.68091	-0.366492	
0.509738	-1.68078	-0.366255	
0.509776	-1.68066	-0.366017	
0.509813	-1.68053	-0.365776	
0.509849	-1.68041	-0.365533	
0.509885	-1.68029	-0.365289	
0.509923	-1.68017	-0.365045	
0.509954	-1.68006	-0.364796	
0.509986	-1.67994	-0.364546	
0.510017	-1.67983	-0.364293	
0.510047	-1.67972	-0.364037	
0.510076	-1.67961	-0.363779	
0.510103	-1.6795	-0.363519	
0.510129	-1.6794	-0.363256	
0.510154	-1.6793	-0.36299	
0.510177	-1.6792	-0.362722	
0.510199	-1.6791	-0.362452	
0.51022	-1.67901	-0.362179	
0.510239	-1.67892	-0.361904	
0.510257	-1.67883	-0.361626	
0.510275	-1.67874	-0.361346	
0.510289	-1.67866	-0.361065	
0.510302	-1.67858	-0.360781	
0.510311	-1.67851	-0.360495	
0.510327	-1.67845	-0.360217	
0.510335	-1.67838	-0.359932	
0.510339	-1.67832	-0.359642	
0.510344	-1.67827	-0.359352	
0.510348	-1.67821	-0.35906	
0.510349	-1.67816	-0.358765	
0.510346	-1.67811	-0.358467	
0.510344	-1.67807	-0.358169	
0.510341	-1.67802	-0.35787	
0.510336	-1.67798	-0.35757	
0.510331	-1.67795	-0.357269	
0.510325	-1.67791	-0.356968	
0.510317	-1.67788	-0.356669	
0.510301	-1.67786	-0.356375	
0.510289	-1.67785	-0.356077	
0.510278	-1.67784	-0.355776	
0.510265	-1.67782	-0.355474	
0.510252	-1.67781	-0.35517	
0.510237	-1.6778	-0.354866	
0.510221	-1.6778	-0.354562	
0.510203	-1.6778	-0.354258	
0.510184	-1.6778	-0.353954	
0.510163	-1.6778	-0.353651	
0.510141	-1.67781	-0.353348	
0.510118	-1.67782	-0.353047	
0.510093	-1.67783	-0.352747	
0.510066	-1.67784	-0.352448	
0.510039	-1.67786	-0.35215	
0.51001	-1.67788	-0.351854	
0.509979	-1.67791	-0.351559	
0.509948	-1.67793	-0.351266	
0.509915	-1.67796	-0.350975	
0.509881	-1.67799	-0.350687	
0.509846	-1.67802	-0.3504	
0.50981	-1.67806	-0.350115	
0.509773	-1.6781	-0.349833	
0.509734	-1.67814	-0.349554	
0.509695	-1.67818	-0.349277	
0.509655	-1.67822	-0.349003	
0.509614	-1.67827	-0.348731	
0.509572	-1.67832	-0.348463	
0.509529	-1.67837	-0.348197	
0.509485	-1.67842	-0.347935	
0.509441	-1.67847	-0.347676	
